hour,avg_all_post_pos,avg_all_post_neg,avg_all_post_neu,cnt_all_user,cnt_all_tag,cnt_all_post,cnt_all_comments,avg_gme_post_pos,avg_gme_post_neg,avg_gme_post_neu,cnt_gme_user,cnt_gme_tag,cnt_gme_post,cnt_gme_comments,id,volume,openprice,closeprice,highprice,lowprice,prediction
2020-10-29 10:00:00,0.11217606631299655,0.07488959416445568,0.8062941034482745,276,110,754,741,0.088001,0.008251000000000001,0.903751,3.0,1.0,4.0,4.0,1168.0,14587.0,11.97,11.85,12.05,11.85,-1.0
2020-10-29 11:00:00,0.11257338605898025,0.0869741903485248,0.7964379973190345,347,117,746,740,1e-06,1e-06,1.000001,1.0,1.0,1.0,0.0,1168.0,14587.0,11.97,11.85,12.05,11.85,-1.0
2020-10-29 12:00:00,0.10921257894736758,0.08474836842105171,0.8007820526315773,445,113,950,933,0.087501,0.163501,0.749001,2.0,1.0,2.0,1.0,1168.0,14587.0,11.97,11.85,12.05,11.85,-1.0
2020-10-29 13:00:00,0.10675181256771295,0.0882610216684715,0.8027940660888403,505,128,923,897,0.038801,1e-06,0.961201,5.0,1.0,5.0,3.0,1168.0,14587.0,11.97,11.85,12.05,11.85,-1.0
2020-10-29 14:00:00,0.11476472549019515,0.0812108039215678,0.7952206078431366,553,124,1020,988,0.09360099999999999,0.03620099999999997,0.870201,9.0,1.0,10.0,9.0,1169.0,966366.0,11.97,11.92,12.25,11.87,-1.0
2020-10-29 15:00:00,0.12814923261117372,0.08786759064994236,0.7794251733181292,455,117,877,841,0.043251,0.051001,0.905501,3.0,1.0,4.0,2.0,1170.0,382339.0,11.93,11.955,12.02,11.835,-1.0
2020-10-29 16:00:00,0.1104117351225194,0.09197766277712859,0.792957826137689,476,100,857,825,0.35166766666666666,1e-06,0.6483343333333332,3.0,1.0,3.0,3.0,1171.0,255651.0,11.97,11.86,11.97,11.82,-1.0
2020-10-29 17:00:00,0.10527247766322928,0.08403965979381328,0.8064013436426091,598,119,1164,1138,0.055858142857142856,0.11071528571428572,0.8334295714285714,7.0,1.0,7.0,6.0,1172.0,318079.0,11.86,11.82,11.9,11.73,-1.0
2020-10-29 18:00:00,0.1022727325227954,0.08391650151975588,0.8077444650456017,762,151,1645,1591,0.031801,0.11200099999999999,0.8562010000000001,5.0,1.0,5.0,3.0,1173.0,686802.0,11.83,11.93,12.01,11.83,-1.0
2020-10-29 19:00:00,0.12485731443298846,0.08055512371133898,0.7888141443299058,749,138,1552,1527,1e-06,1e-06,1.000001,1.0,1.0,1.0,0.0,1174.0,737045.0,11.94,11.73,12.01,11.73,-1.0
2020-10-29 20:00:00,0.10997824317295074,0.09893012873862034,0.7826498946684104,1266,162,3076,3034,0.06940099999999999,0.024801,0.905801,9.0,1.0,10.0,10.0,1175.0,115704.0,11.73,11.71,11.92,11.63,-1.0
2020-10-29 21:00:00,0.11582228159905854,0.08054244620811177,0.7960010000000088,747,133,1701,1669,0.08842957142857141,0.038286714285714285,0.8732867142857144,6.0,1.0,7.0,4.0,1175.0,115704.0,11.73,11.71,11.92,11.63,-1.0
2020-10-29 22:00:00,0.11629785681024378,0.08759354947613435,0.7902908719441202,457,114,859,833,0.184001,1e-06,0.816001,1.0,1.0,1.0,1.0,1175.0,115704.0,11.73,11.71,11.92,11.63,-1.0
2020-10-29 23:00:00,0.10728936251287262,0.07983004222450987,0.8067105777548919,469,121,971,947,1e-06,1e-06,1.000001,2.0,1.0,2.0,1.0,1175.0,115704.0,11.73,11.71,11.92,11.63,-1.0
2020-10-30 00:00:00,0.1113722190650771,0.08370585792850488,0.7985161237396876,491,133,1091,1063,0.11950099999999998,0.037501,0.8430010000000001,6.0,1.0,6.0,6.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 01:00:00,0.10796766666666568,0.08838618518518454,0.7962466790123452,405,105,810,798,0.211001,1e-06,0.789001,3.0,1.0,3.0,3.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 02:00:00,0.11119498340248869,0.08763689211618175,0.7959989253112019,435,123,964,947,0.083501,1e-06,0.916501,2.0,1.0,2.0,1.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 03:00:00,0.10846795095948746,0.07547541364605467,0.7989967356076735,434,116,938,912,0.15260099999999996,0.051800999999999986,0.795601,4.0,1.0,5.0,4.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 04:00:00,0.10946209175377397,0.08857591289198521,0.7938325911730527,413,116,861,842,0.15185814285714283,0.026858142857142858,0.8212867142857142,7.0,1.0,7.0,6.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 05:00:00,0.10301866004414935,0.09367097792494399,0.7922923907284762,377,108,906,898,0.124001,1e-06,0.876001,2.0,1.0,2.0,2.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 06:00:00,0.10592146783625658,0.08157292982456099,0.804337842105262,362,107,855,842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 07:00:00,0.11316954990583705,0.08586258192090301,0.7915537306967975,381,117,1062,1052,0.040251,0.043501,0.916251,3.0,1.0,4.0,3.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 08:00:00,0.10579810144927487,0.09609641062801842,0.794481676328503,294,102,828,824,0.09800099999999999,0.07360099999999997,0.828401,4.0,1.0,5.0,5.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 09:00:00,0.10469375362318763,0.1044125942028977,0.7792923043478254,251,86,690,683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 10:00:00,0.11560599999999897,0.09005849999999921,0.78433475,267,110,800,793,0.09125099999999998,0.099001,0.809501,4.0,1.0,4.0,4.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 11:00:00,0.09593545527014953,0.08441198317094692,0.8072622931798064,408,123,1129,1122,0.30850099999999997,1e-06,0.691501,2.0,1.0,2.0,2.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 12:00:00,0.11714718973561318,0.0871445977190242,0.7879310155521132,682,152,1929,1919,0.197801,0.159001,0.643201,5.0,1.0,5.0,5.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 13:00:00,0.1042611118053259,0.10107465998026827,0.788091101940161,1184,189,3041,3011,0.07560099999999997,0.067841,0.8565210000000001,24.0,1.0,25.0,25.0,1176.0,1462.0,11.6,11.5,11.6,11.5,-1.0
2020-10-30 14:00:00,0.10931786798964482,0.09662157808455424,0.7886783080241502,1608,191,4636,4593,0.06962957142857143,0.0701152857142857,0.860315285714286,30.0,1.0,35.0,34.0,1177.0,2980550.0,11.06,10.805,11.24,10.565,-1.0
2020-10-30 15:00:00,0.11130656152029123,0.08959387094696049,0.792658719561942,1621,192,4657,4585,0.07177023076923077,0.077001,0.8512317692307693,11.0,1.0,13.0,13.0,1178.0,2322560.0,10.81,10.65,11.24,10.635,-1.0
2020-10-30 16:00:00,0.12002282135583234,0.08696084870526492,0.7877810407332025,1230,194,3437,3397,0.0815248095238095,0.12252480952380955,0.7959533809523808,20.0,1.0,21.0,20.0,1179.0,1040420.0,10.64,10.54,10.78,10.5,-1.0
2020-10-30 17:00:00,0.10165726666666568,0.08789513333333174,0.8037948666666639,1260,198,3750,3718,0.13577877777777775,0.03163062962962964,0.8326676666666665,26.0,1.0,27.0,25.0,1180.0,575259.0,10.535,10.51,10.74,10.5,-1.0
2020-10-30 18:00:00,0.10214892752543946,0.0919277808389166,0.799716065773143,1303,189,4029,3985,0.08766766666666669,0.0915161515151515,0.8207888787878788,31.0,1.0,33.0,33.0,1181.0,1127261.0,10.51,10.48,10.53,10.4,-1.0
2020-10-30 19:00:00,0.11355193555093433,0.10155973180873039,0.7783983492723484,1264,178,3848,3812,0.13133433333333333,0.09183433333333334,0.7768343333333334,12.0,1.0,12.0,12.0,1182.0,1694216.0,10.48,10.465,10.54,10.36,-1.0
2020-10-30 20:00:00,0.11397940995681861,0.09206526212852321,0.7873538067056134,1327,188,3937,3896,0.07959074358974359,0.0655907435897436,0.8547445897435898,36.0,1.0,39.0,38.0,1183.0,357600.0,10.47,10.44,10.5,10.41,-1.0
2020-10-30 21:00:00,0.11326862589927979,0.08234392565947135,0.8005631103117616,744,170,2085,2041,0.11130100000000001,0.11300099999999999,0.775801,10.0,1.0,10.0,9.0,1184.0,10387.0,10.44,10.75,10.98,10.43,-1.0
2020-10-30 22:00:00,0.11454463725012082,0.07198881082398705,0.8071180160897291,708,172,2051,2019,0.13057994736842105,0.04768521052631578,0.8217378421052632,16.0,1.0,19.0,19.0,1185.0,8703.0,10.7,10.53,10.7,10.51,-1.0
2020-10-30 23:00:00,0.11592108196721211,0.07916390983606435,0.7993027418032914,667,161,1952,1933,0.10400100000000001,0.039200999999999986,0.8568010000000001,9.0,1.0,10.0,9.0,1186.0,13400.0,10.55,10.47,10.55,10.47,-1.0
2020-11-02 00:00:00,0.10849679288025807,0.08905536893203765,0.7927453365695853,598,149,1545,1526,1e-06,0.2930009999999999,0.707001,1.0,1.0,1.0,1.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 01:00:00,0.10744293402620746,0.09034623271576925,0.7949933181202157,770,164,2213,2201,0.079501,0.049501,0.8710009999999999,2.0,1.0,2.0,2.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 02:00:00,0.10778261530286826,0.09084850265674711,0.7981975993623945,685,154,1882,1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 03:00:00,0.11245205755041715,0.0951805376291186,0.7864727166748794,663,173,2033,2017,0.05833433333333333,0.17400099999999996,0.7676676666666666,3.0,1.0,3.0,3.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 04:00:00,0.11275437331334237,0.08619815142428676,0.7950804602698642,522,151,1334,1318,0.05633433333333334,1e-06,0.9436676666666667,3.0,1.0,3.0,3.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 05:00:00,0.11193083699503797,0.08855805173635614,0.7952596817859708,457,151,1411,1398,1e-06,0.129001,0.871001,1.0,1.0,1.0,1.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 06:00:00,0.11236389500509601,0.0827971264016302,0.789565729867482,354,126,981,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 07:00:00,0.10968646637744,0.09072334273318845,0.7887472039045543,203,88,461,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 08:00:00,0.10973991625615698,0.09904205090311918,0.7748154499178972,241,99,609,602,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 09:00:00,0.10381214551083545,0.09710161919504576,0.7882347461300313,246,100,646,637,0.2840009999999999,1e-06,0.716001,1.0,1.0,1.0,1.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 10:00:00,0.10024026380368065,0.09577400613496878,0.7932648036809804,237,99,652,647,1e-06,1e-06,1.000001,2.0,1.0,2.0,2.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 11:00:00,0.10274638258575122,0.0942239551451183,0.7951236912928746,283,96,758,755,0.270001,1e-06,0.730001,1.0,1.0,1.0,1.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 12:00:00,0.10497167745197077,0.09136197067745103,0.8006612628918108,412,117,989,978,1e-06,1e-06,1.000001,1.0,1.0,1.0,0.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 13:00:00,0.10779622388059576,0.08138488059701367,0.8054481641791106,654,139,1675,1661,1e-06,0.102501,0.897501,2.0,1.0,2.0,2.0,1187.0,4814.0,10.8,10.76,10.8,10.65,-1.0
2020-11-02 14:00:00,0.1060958462537882,0.0872526240796871,0.800168171935924,927,155,2309,2268,0.054701,0.09250099999999999,0.852701,8.0,1.0,10.0,10.0,1188.0,973337.0,10.9,11.01,11.05,10.55,-1.0
2020-11-02 15:00:00,0.11400623743016651,0.09084736871508267,0.7895551201117457,1090,174,2864,2831,0.04925099999999998,0.11191766666666665,0.8388343333333333,11.0,1.0,12.0,11.0,1189.0,716234.0,11.02,10.725,11.09,10.71,-1.0
2020-11-02 16:00:00,0.11378369867549541,0.08329032119205149,0.8016922251655848,959,171,2416,2397,0.062801,0.035200999999999996,0.9018010000000001,5.0,1.0,5.0,4.0,1190.0,589537.0,10.72,10.695,10.75,10.515,-1.0
2020-11-02 17:00:00,0.10976791081430277,0.08656325764756445,0.7963530034468093,963,163,2321,2300,0.23433433333333334,1e-06,0.7656676666666667,6.0,1.0,6.0,6.0,1191.0,407127.0,10.7,10.8,10.82,10.665,-1.0
2020-11-02 18:00:00,0.10089224460149085,0.08955891126815733,0.8060320168826282,997,173,2547,2523,0.1962867142857143,0.08914385714285711,0.7145724285714287,7.0,1.0,7.0,7.0,1192.0,371274.0,10.8,10.52,10.805,10.52,-1.0
2020-11-02 19:00:00,0.10566297704553748,0.08335642391706634,0.8057940396149763,1047,167,2701,2668,0.13975100000000001,1e-06,0.8602510000000001,4.0,1.0,4.0,4.0,1193.0,493639.0,10.52,10.53,10.6,10.5,-1.0
2020-11-02 20:00:00,0.10759517199715567,0.08733824235962906,0.8004441414356926,1019,177,2814,2789,1e-06,1e-06,1.000001,3.0,1.0,3.0,3.0,1194.0,1356112.0,10.52,10.75,10.795,10.52,-1.0
2020-11-02 21:00:00,0.10121072062762966,0.0920166907768835,0.803344666283983,962,176,2613,2588,0.11600099999999998,1e-06,0.884001,5.0,1.0,6.0,5.0,1195.0,244010.0,10.75,10.76,10.8,10.71,-1.0
2020-11-02 22:00:00,0.11043114521782572,0.079504755633449,0.8050691021532448,716,172,1997,1981,0.037501,0.20400099999999996,0.7580009999999999,2.0,1.0,2.0,2.0,1195.0,244010.0,10.75,10.76,10.8,10.71,-1.0
2020-11-02 23:00:00,0.11780889858605427,0.08981913749390416,0.7841072896148359,725,168,2051,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,244010.0,10.75,10.76,10.8,10.71,-1.0
2020-11-03 00:00:00,0.11809430406146999,0.08321889242590448,0.7932090131723497,701,151,1822,1803,1e-06,1e-06,1.000001,3.0,1.0,3.0,3.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 01:00:00,0.10551997256275412,0.08824034617629782,0.7974948704028139,636,160,1713,1695,1e-06,0.11566766666666667,0.8843343333333333,2.0,1.0,3.0,3.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 02:00:00,0.10268758698539047,0.0845928548030087,0.8043095436033829,747,176,2259,2230,0.08216766666666665,0.07800099999999997,0.840001,5.0,1.0,6.0,6.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 03:00:00,0.10714696734289826,0.08459278624443248,0.8018441469569666,686,171,2021,1999,0.084501,1e-06,0.9155009999999999,2.0,1.0,2.0,2.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 04:00:00,0.11409217821195868,0.08632545233866093,0.7919039011249354,661,144,1689,1668,0.044501,0.16650099999999998,0.789001,2.0,1.0,2.0,2.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 05:00:00,0.11011981720429989,0.08750368817204181,0.7970069139785078,584,170,1860,1839,0.06666766666666667,1e-06,0.9333343333333333,3.0,1.0,3.0,3.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 06:00:00,0.10721730727762697,0.09684466576819321,0.7885407574124007,459,149,1484,1476,0.079001,0.169001,0.752001,1.0,1.0,1.0,1.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 07:00:00,0.12018364840182581,0.08828981278538743,0.784675657534246,304,124,876,873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 08:00:00,0.1361072906724505,0.08832204121475051,0.7734652082429494,185,77,461,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 09:00:00,0.12669310526315744,0.09362731578947367,0.7691588947368407,163,78,380,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 10:00:00,0.11813595575221192,0.1025120619469027,0.7727111769911503,184,86,452,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 11:00:00,0.11670545859872539,0.07531182802547717,0.8003194713375791,312,109,785,777,1e-06,0.079501,0.920501,2.0,1.0,2.0,2.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 12:00:00,0.12616016149068254,0.08049168322981265,0.7879256894409941,480,139,1288,1277,0.204001,1e-06,0.796001,2.0,1.0,2.0,2.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 13:00:00,0.10236828110598964,0.09237012442396178,0.7974263456221343,709,166,2170,2154,0.017251000000000002,0.015751,0.967001,4.0,1.0,4.0,4.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 14:00:00,0.10454029343907584,0.09661671737562964,0.7945356070656264,1102,178,2774,2752,0.055455545454545445,0.08391009090909089,0.8606373636363638,9.0,1.0,11.0,11.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 15:00:00,0.11947502429568242,0.08352775109847384,0.7882085471698081,1471,174,3869,3813,0.1705464545454545,0.08145554545454546,0.748001,10.0,1.0,11.0,11.0,1196.0,1539336.0,11.07,11.35,11.41,11.04,-1.0
2020-11-03 16:00:00,0.11529990109890005,0.08669299372056406,0.7923699167974986,1198,184,3185,3146,0.077201,0.03286766666666665,0.8899343333333332,11.0,1.0,15.0,13.0,1197.0,815370.0,11.345,11.57,11.58,11.31,-1.0
2020-11-03 17:00:00,0.11770422847682008,0.08424396357615763,0.7910175562914086,921,165,2416,2395,0.056917666666666665,0.014917666666666668,0.9281676666666666,11.0,1.0,12.0,12.0,1198.0,781774.0,11.58,11.5,11.715,11.43,-1.0
2020-11-03 18:00:00,0.10895586600846172,0.0868567827926645,0.7985352031029754,1003,174,2836,2808,0.1676373636363636,0.03863736363636363,0.7937282727272728,9.0,1.0,11.0,10.0,1199.0,408400.0,11.5,11.36,11.52,11.35,-1.0
2020-11-03 19:00:00,0.11618546601941626,0.08746291187453203,0.7896417766990499,1013,184,2678,2629,0.09987599999999999,0.047751,0.852251,7.0,1.0,8.0,7.0,1200.0,402805.0,11.355,11.62,11.62,11.34,-1.0
2020-11-03 20:00:00,0.11619161006465993,0.08572886055664736,0.7930324872083215,1259,188,3557,3526,0.1606828181818182,0.09481918181818183,0.7445464545454544,19.0,1.0,22.0,22.0,1201.0,2010955.0,11.62,11.56,11.86,11.54,-1.0
2020-11-03 21:00:00,0.12005688885380357,0.08604583738553698,0.7847607095042703,1049,184,3167,3143,0.10366766666666666,0.0623343333333333,0.8340010000000001,6.0,1.0,6.0,6.0,1202.0,573264.0,11.41,11.64,11.64,11.41,-1.0
2020-11-03 22:00:00,0.12411916513761369,0.08435219266054926,0.7805232018348786,858,184,2725,2706,0.09833433333333334,0.06416766666666666,0.837501,6.0,1.0,6.0,6.0,1202.0,573264.0,11.41,11.64,11.64,11.41,-1.0
2020-11-03 23:00:00,0.11592058625291862,0.08991925158491702,0.7901558214881653,930,185,2997,2985,0.097601,0.063801,0.838001,3.0,1.0,5.0,5.0,1202.0,573264.0,11.41,11.64,11.64,11.41,-1.0
2020-11-04 00:00:00,0.11994736429085556,0.09058523326133767,0.782628789776835,929,160,2778,2750,0.13840099999999994,1e-06,0.8616010000000001,5.0,1.0,5.0,5.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 01:00:00,0.12121117328116165,0.08446438736724277,0.7887346500838491,1168,178,3578,3555,0.02566766666666667,0.070001,0.9043343333333332,3.0,1.0,3.0,3.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 02:00:00,0.12488083587338689,0.09113699062133519,0.7772395697538156,1103,181,3412,3395,0.06266766666666666,0.10866766666666668,0.8286676666666667,3.0,1.0,3.0,3.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 03:00:00,0.12828948135173984,0.08978917226457703,0.7767809299402298,1527,194,4853,4824,0.065001,1e-06,0.9350009999999999,6.0,1.0,6.0,6.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 04:00:00,0.1245325533980574,0.08498473786407638,0.7839335242718437,1270,179,4120,4104,0.21250099999999994,1e-06,0.787501,2.0,1.0,2.0,2.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 05:00:00,0.12076392974588811,0.07831430343796567,0.7937720014947746,984,185,3345,3323,0.103001,1e-06,0.8970009999999999,2.0,1.0,2.0,2.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 06:00:00,0.11852859802055465,0.08205010544347031,0.793708651313304,806,160,2627,2613,1e-06,0.248001,0.752001,1.0,1.0,1.0,1.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 07:00:00,0.11265958009275646,0.10342732893328456,0.7771415636817871,800,166,2803,2791,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 08:00:00,0.11958554106280107,0.08920665907522332,0.787075534161495,491,133,1449,1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 09:00:00,0.12391360923845092,0.09698726716604156,0.7728624232209749,293,105,801,795,1e-06,0.241001,0.759001,1.0,1.0,1.0,1.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 10:00:00,0.12401481692573336,0.09262621588946414,0.772969911917098,245,97,579,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 11:00:00,0.11707929181494584,0.08813030011862326,0.7888586512455507,339,123,843,836,0.028001,0.085751,0.886001,4.0,1.0,4.0,4.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 12:00:00,0.11848230193905725,0.08572883933517882,0.7916491994459852,566,129,1444,1434,1e-06,0.17066766666666666,0.8293343333333333,3.0,1.0,3.0,2.0,1203.0,3141.0,11.57,11.51,11.69,11.51,-1.0
2020-11-04 13:00:00,0.1206210466200454,0.08399633799533664,0.7926684436674635,880,164,2574,2562,0.076501,1e-06,0.923501,2.0,1.0,2.0,2.0,1204.0,31452.0,11.78,11.93,11.97,11.78,-1.0
2020-11-04 14:00:00,0.11623183499572391,0.09507395525790693,0.7830035648332904,1269,166,3509,3482,0.14400100000000002,0.065201,0.7908009999999999,5.0,1.0,5.0,5.0,1204.0,31452.0,11.78,11.93,11.97,11.78,-1.0
2020-11-04 15:00:00,0.110083298136645,0.09404991304347715,0.7927696335403722,1423,189,3864,3825,0.022667666666666638,0.17526766666666668,0.8020676666666665,14.0,1.0,15.0,15.0,1205.0,1107130.0,11.27,11.15,11.37,10.97,-1.0
2020-11-04 16:00:00,0.11205401595888473,0.09252331539085615,0.7921944000540966,1278,194,3697,3666,0.10772827272727273,0.05336463636363636,0.8389100909090911,10.0,1.0,11.0,11.0,1206.0,660069.0,11.15,11.04,11.16,10.93,-1.0
2020-11-04 17:00:00,0.12169770442842338,0.08600177239958674,0.7884587754891907,1323,189,3884,3844,0.13721528571428568,0.04657242857142858,0.8162152857142858,13.0,1.0,14.0,13.0,1207.0,536589.0,11.02,10.97,11.08,10.96,-1.0
2020-11-04 18:00:00,0.11352756137831935,0.08899166762383198,0.7903125577889613,1045,172,2786,2747,0.12185814285714285,0.08585814285714286,0.7922867142857143,6.0,1.0,7.0,6.0,1208.0,379626.0,10.97,10.94,11.065,10.92,-1.0
2020-11-04 19:00:00,0.11803325806451517,0.08652410374890869,0.7884741182795765,1121,194,3441,3401,0.10300100000000001,0.08850099999999995,0.8085843333333332,12.0,1.0,12.0,12.0,1209.0,991047.0,10.94,10.8,10.98,10.61,-1.0
2020-11-04 20:00:00,0.11273906366047637,0.08883289655172283,0.7944718222811764,1076,188,3016,2998,0.14633433333333332,1e-06,0.8536676666666666,6.0,1.0,6.0,6.0,1210.0,1058763.0,10.81,10.9,10.94,10.69,-1.0
2020-11-04 21:00:00,0.11681162712387907,0.08252648656162982,0.796030348161883,1058,203,3237,3202,0.03740099999999999,0.25910099999999997,0.7036009999999999,9.0,1.0,10.0,10.0,1211.0,126855.0,10.91,10.95,10.95,10.77,-1.0
2020-11-04 22:00:00,0.118529094302553,0.0890430432220028,0.7841825324165211,859,182,2545,2520,0.154001,1e-06,0.846001,1.0,1.0,1.0,1.0,1211.0,126855.0,10.91,10.95,10.95,10.77,-1.0
2020-11-04 23:00:00,0.1136219302325574,0.09038937209302217,0.7882637906976733,521,133,1290,1268,0.651001,1e-06,0.3490009999999999,1.0,1.0,1.0,1.0,1211.0,126855.0,10.91,10.95,10.95,10.77,-1.0
2020-11-05 00:00:00,0.27250100000000005,1e-06,0.727501,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
2020-11-05 01:00:00,0.068001,0.19350099999999998,0.7385010000000001,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
2020-11-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
2020-11-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
2020-11-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
2020-11-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
2020-11-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
2020-11-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
2020-11-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,995211.0,11.57,11.63,11.82,11.55,-1.0
